Account,Report_Time,Resource_Type,Resource,Current_State,Monitor_DisplayName,Title,Message,Icm_OwningTeamId,Forest,WorkloadName,TeamName,Troubleshooting_Text,Additional_Info,Problem,Incident_ID
Monitor: MRSFailuresV2 ( view monitor ),2025-07-11 22:28:14Z ,"Resource: RemoteMailboxLoadBalanceTransientException_None_namprd18_False_True_NULL_CM, OED, ACE_NULL_ _Onboarding ( open resource in health page )","RemoteMailboxLoadBalanceTransientException_None_namprd18_False_True_NULL_CM,",,Hybrid,[MRSFailureMonitorV2] A migration batch for in NAMPRD18 has been impacted by a number of MRS exceptions,Resource is unhealthy. Expression: MRSFailedOrStuck = 0. Expression: MRSFailedOrStuckTooMany = 0. Expression: MRSFailuresOnly = 303. Expression: MRSStuckNoFailure = 0. Alert Condition: MRSFailedOrStuck = NoViolation. Alert Condition: MRSFailedOrStuckTooMany = NoViolation. Alert Condition: MRSStuckNoFailure = NoViolation. Alert Condition: MRSFailuresOnly = Violated. Lookback duration: 02:00:00.,EXCHANGE\ECCLSPassiveMonitorTraining,,Exchange,ECCLSPassiveMonitorTraining,How to read this page: How to read this page:,https://eng.ms/docs/experiences-devices/m365-core/o365-enterprise-cloud/o365-ecc-live-site/ecc-live-site/livesite/tsgs/migration/migrationfailuremonitor | https://eng.ms/docs/experiences-devices/m365-core/o365-enterprise-cloud/o365-ecc-live-site/ecc-live-site/livesite/tsgs/migration/migrationfailuremonitor,[MRSFailureMonitorV2] A migration batch for in NAMPRD18 has been impacted by a number of MRS exceptions,655100297
Monitor: LLMAPIFailedEventsMonitor_PROD ( view monitor ),2025-07-09 01:27:48Z ,Resource: True_500_PROD ( open resource in health page ),True_500_PROD,,Hybrid,[LLMAPIFailedEventsMonitor]  A Spike in HttpStatus : 500 API Events has been detected in Role : PROD,Resource is unhealthy. Expression: expression_Prod = 3851. Alert Condition: alertCondition_Prod = Violated. Lookback duration: 03:00:00.,EXCHANGE\SignalsOnboarding07,,Exchange,SignalsOnboarding07,How to read this page:,https://eng.ms/docs/experiences-devices/m365-core/o365-enterprise-cloud/o365-ecc-live-site/ecc-live-site/livesite/tsgs/llmapi/llmapifailuremonitor,[LLMAPIFailedEventsMonitor]  A Spike in HttpStatus : 500 API Events has been detected in Role : PROD,653735357
Monitor: MRSFailuresV2 ( view monitor ),2025-07-11 12:57:15Z ,"Resource: CommunicationErrorTransientException-MessageSecurityException_None_APCPRD03_False_True_NULL_CM, S500, OED, ACE, MicrosoftCritical_NULL_ _Onboarding ( open resource in health page )","CommunicationErrorTransientException-MessageSecurityException_None_APCPRD03_False_True_NULL_CM,",,Hybrid,[MRSFailureMonitorV2] A migration batch for in APCPRD03 has been impacted by a number of MRS exceptions,Resource is unhealthy. Expression: MRSFailedOrStuck = 0. Expression: MRSFailedOrStuckTooMany = 0. Expression: MRSFailuresOnly = 43. Expression: MRSStuckNoFailure = 0. Alert Condition: MRSFailedOrStuck = NoViolation. Alert Condition: MRSFailedOrStuckTooMany = NoViolation. Alert Condition: MRSStuckNoFailure = NoViolation. Alert Condition: MRSFailuresOnly = Violated. Lookback duration: 02:00:00.,EXCHANGE\ECCLSPassiveMonitorTraining,,Exchange,ECCLSPassiveMonitorTraining,How to read this page: How to read this page:,https://eng.ms/docs/experiences-devices/m365-core/o365-enterprise-cloud/o365-ecc-live-site/ecc-live-site/livesite/tsgs/migration/migrationfailuremonitor | https://eng.ms/docs/experiences-devices/m365-core/o365-enterprise-cloud/o365-ecc-live-site/ecc-live-site/livesite/tsgs/migration/migrationfailuremonitor,[MRSFailureMonitorV2] A migration batch for in APCPRD03 has been impacted by a number of MRS exceptions,654923045
Monitor: MRSFailuresV2 ( view monitor ),2025-07-11 20:32:14Z ,"Resource: CommunicationErrorTransientException-MessageSecurityException_None_APCPRD03_False_True_NULL_CM, S500, OED, ACE, MicrosoftCritical, CPMC_NULL_ _Onboarding ( open resource in health page )","CommunicationErrorTransientException-MessageSecurityException_None_APCPRD03_False_True_NULL_CM,",,Hybrid,[MRSFailureMonitorV2] A migration batch for in APCPRD03 has been impacted by a number of MRS exceptions,Resource is unhealthy. Expression: MRSFailedOrStuck = 0. Expression: MRSFailedOrStuckTooMany = 0. Expression: MRSFailuresOnly = 108. Expression: MRSStuckNoFailure = 0. Alert Condition: MRSFailedOrStuck = NoViolation. Alert Condition: MRSFailedOrStuckTooMany = NoViolation. Alert Condition: MRSStuckNoFailure = NoViolation. Alert Condition: MRSFailuresOnly = Violated. Lookback duration: 02:00:00.,EXCHANGE\ECCLSPassiveMonitorTraining,,Exchange,ECCLSPassiveMonitorTraining,How to read this page: How to read this page:,https://eng.ms/docs/experiences-devices/m365-core/o365-enterprise-cloud/o365-ecc-live-site/ecc-live-site/livesite/tsgs/migration/migrationfailuremonitor | https://eng.ms/docs/experiences-devices/m365-core/o365-enterprise-cloud/o365-ecc-live-site/ecc-live-site/livesite/tsgs/migration/migrationfailuremonitor,[MRSFailureMonitorV2] A migration batch for in APCPRD03 has been impacted by a number of MRS exceptions,655066064
,,,Scott Palliser,,,,Jeff Krack,,,,,Troubleshooting:,https://dev.azure.com/O365Exchange/ | https://dev.azure.com/O365Exchange/,Jeff Krack,656527286
Monitor: LLMAPIFailedEventsMonitor_SDF ( view monitor ),2025-07-15 23:04:22Z ,Resource: True_500_sdf ( open resource in health page ),True_500_sdf,,Hybrid,[LLMAPIFailedEventsMonitor]  A Spike in HttpStatus : 500 API Events has been detected in Role : sdf,Resource is unhealthy. Expression: expression_SDF = 388. Alert Condition: alertCondition_SDF = Violated. Lookback duration: 03:00:00.,EXCHANGE\SignalsOnboarding07,,Exchange,SignalsOnboarding07,How to read this page:,https://eng.ms/docs/experiences-devices/m365-core/o365-enterprise-cloud/o365-ecc-live-site/ecc-live-site/livesite/tsgs/llmapi/llmapifailuremonitor,[LLMAPIFailedEventsMonitor]  A Spike in HttpStatus : 500 API Events has been detected in Role : sdf,656824359
David Domonkos,,,,,,,David Domonkos,,,,,Troubleshooting:,https://o365exchange.visualstudio.com/IP%20Engineering/_workitems/edit/5783112 | https://o365exchange.visualstudio.com/IP%20Engineering/_workitems/edit/5783112 | https://o365exchange.visualstudio.com/IP%20Engineering/_workitems/edit/5783112) | https://o365exchange.visualstudio.com/IP%20Engineering/_workitems/edit/5783112 | https://o365exchange.visualstudio.com/IP%20Engineering/_workitems/edit/5783112,David Domonkos,654856858
Monitor: S360KPISLAMonitorV2 ( view monitor ),2025-07-02 16:46:26Z ,Resource: _jichen3_[SFI-TI3.1.1] Soft Delete unused apps_Security_alexdong_ - -fairfax_Unknown_CENTRAL ACTION [SFI-TI3.1.1]- Soft Delete unused apps ( open resource in health page ),_jichen3_[SFI-TI3.1.1],,Hybrid,[S360KPISLAMonitorV2] has detected a S360 item near SLA expiration for : [SFI-TI3.1.1] Soft Delete unused apps,Resource is unhealthy. Expression: S360KPISLA Expression = 1. Alert Condition: S360KPISLA AlertCondition 1 = Violated. Lookback duration: 12:00:00.,EXCHANGE\ECCLSPassiveMonitorTraining,,Exchange,ECCLSPassiveMonitorTraining,How to read this page:,,[S360KPISLAMonitorV2] has detected a S360 item near SLA expiration for : [SFI-TI3.1.1] Soft Delete unused apps,650967542
Monitor: S360KPISLAMonitorV2 ( view monitor ),2025-07-03 04:44:26Z ,Resource: _jichen3_[SFI-TI3.1.1] Soft Delete unused apps_Security_alexdong_ - -fairfax_Unknown_CENTRAL ACTION [SFI-TI3.1.1]- Soft Delete unused apps ( open resource in health page ),_jichen3_[SFI-TI3.1.1],,Hybrid,[S360KPISLAMonitorV2] has detected a S360 item near SLA expiration for : [SFI-TI3.1.1] Soft Delete unused apps,Resource is unhealthy. Expression: S360KPISLA Expression = 1. Alert Condition: S360KPISLA AlertCondition 1 = Violated. Lookback duration: 12:00:00.,EXCHANGE\ECCLSPassiveMonitorTraining,,Exchange,ECCLSPassiveMonitorTraining,How to read this page:,,[S360KPISLAMonitorV2] has detected a S360 item near SLA expiration for : [SFI-TI3.1.1] Soft Delete unused apps,651220005
Monitor: S360KPISLAMonitorV2 ( view monitor ),2025-07-03 04:02:54Z ,Resource: _jichen3_[SFI-TI3.1.1] Soft Delete unused apps_Security_alexdong_ - -fairfax_Unknown_CENTRAL ACTION [SFI-TI3.1.1]- Soft Delete unused apps ( open resource in health page ),_jichen3_[SFI-TI3.1.1],,Hybrid,[S360KPISLAMonitorV2] has detected a S360 item near SLA expiration for : [SFI-TI3.1.1] Soft Delete unused apps,Resource is unhealthy. Expression: S360KPISLA Expression = 1. Alert Condition: S360KPISLA AlertCondition 1 = Violated. Lookback duration: 12:00:00.,EXCHANGE\ECCLSPassiveMonitorTraining,,Exchange,ECCLSPassiveMonitorTraining,How to read this page:,,[S360KPISLAMonitorV2] has detected a S360 item near SLA expiration for : [SFI-TI3.1.1] Soft Delete unused apps,651206409
Monitor: S360KPISLAMonitorV2 ( view monitor ),2025-06-16 14:55:32Z ,Resource: _jichen3_[SFI-TI3.1.1] Soft Delete unused apps_Security_alexdong_ - -fairfax_Unknown_CENTRAL ACTION [SFI-TI3.1.1]- Soft Delete unused apps ( open resource in health page ),_jichen3_[SFI-TI3.1.1],,Hybrid,[S360KPISLAMonitorV2] has detected a S360 item near SLA expiration for : [SFI-TI3.1.1] Soft Delete unused apps,Resource is unhealthy. Expression: S360KPISLA Expression = 1. Alert Condition: S360KPISLA AlertCondition 1 = Violated. Lookback duration: 12:00:00.,EXCHANGE\ECCLSPassiveMonitorTraining,,Exchange,ECCLSPassiveMonitorTraining,How to read this page:,,[S360KPISLAMonitorV2] has detected a S360 item near SLA expiration for : [SFI-TI3.1.1] Soft Delete unused apps,643697760
Monitor: S360KPISLAMonitorV2 ( view monitor ),2025-06-16 02:57:31Z ,Resource: _jichen3_[SFI-TI3.1.1] Soft Delete unused apps_Security_alexdong_ - -fairfax_Unknown_CENTRAL ACTION [SFI-TI3.1.1]- Soft Delete unused apps ( open resource in health page ),_jichen3_[SFI-TI3.1.1],,Hybrid,[S360KPISLAMonitorV2] has detected a S360 item near SLA expiration for : [SFI-TI3.1.1] Soft Delete unused apps,Resource is unhealthy. Expression: S360KPISLA Expression = 1. Alert Condition: S360KPISLA AlertCondition 1 = Violated. Lookback duration: 12:00:00.,EXCHANGE\ECCLSPassiveMonitorTraining,,Exchange,ECCLSPassiveMonitorTraining,How to read this page:,,[S360KPISLAMonitorV2] has detected a S360 item near SLA expiration for : [SFI-TI3.1.1] Soft Delete unused apps,643469012
Monitor: S360KPISLAMonitorV2 ( view monitor ),2025-07-03 04:02:54Z ,Resource: _jichen3_ [SFI-NS2.5.1] Overexposed Endpoints_Security_alexdong_virtualnetworks-daashub-prod-vnet| |holmes-prod-networking-rg|eastus|nsg violations_Unknown_Create a Network Security Group (NSG) for VNet- daashub-prod-vnet ( open resource in health page ),_jichen3_,,Hybrid,[S360KPISLAMonitorV2] has detected a S360 item near SLA expiration for :  [SFI-NS2.5.1] Overexposed Endpoints,Resource is unhealthy. Expression: S360KPISLA Expression = 1. Alert Condition: S360KPISLA AlertCondition 1 = Violated. Lookback duration: 12:00:00.,EXCHANGE\ECCLSPassiveMonitorTraining,,Exchange,ECCLSPassiveMonitorTraining,How to read this page:,,[S360KPISLAMonitorV2] has detected a S360 item near SLA expiration for :  [SFI-NS2.5.1] Overexposed Endpoints,651206408
Monitor: S360KPISLAMonitorV2 ( view monitor ),2025-07-01 04:10:54Z ,"Resource: _yifen_Service Tree Hygiene (DHE)_Global and Trusted_alexdong_ _ _Unknown_DHE-13-5-GA date is now past.  Please update the date to get into GA, or update the Service Lifecycle Stage to no longer be in public preview. ( open resource in health page )",_yifen_Service,,Hybrid,[S360KPISLAMonitorV2] has detected a S360 item near SLA expiration for : Service Tree Hygiene (DHE),Resource is unhealthy. Expression: S360KPISLA Expression = 1. Alert Condition: S360KPISLA AlertCondition 1 = Violated. Lookback duration: 12:00:00.,EXCHANGE\ECCLSPassiveMonitorTraining,,Exchange,ECCLSPassiveMonitorTraining,How to read this page:,,[S360KPISLAMonitorV2] has detected a S360 item near SLA expiration for : Service Tree Hygiene (DHE),650186770
Monitor: S360KPISLAMonitorV2 ( view monitor ),2025-07-09 16:18:26Z ,Resource: _juprivra_[SFI-TI5.1.1] Always JIT_Security_juprivra_ -public-alwaysjitv2armsubscriptionwave2_Wave2_Always Use Compliant JIT Solution for Prod ARM RBAC Roles ( open resource in health page ),_juprivra_[SFI-TI5.1.1],,Hybrid,[S360KPISLAMonitorV2] has detected a S360 item near SLA expiration for : [SFI-TI5.1.1] Always JIT,Resource is unhealthy. Expression: S360KPISLA Expression = 1. Alert Condition: S360KPISLA AlertCondition 1 = Violated. Lookback duration: 12:00:00.,EXCHANGE\ECCLSPassiveMonitorTraining,,Exchange,ECCLSPassiveMonitorTraining,How to read this page:,,[S360KPISLAMonitorV2] has detected a S360 item near SLA expiration for : [SFI-TI5.1.1] Always JIT,654029954
,,,Tre Yager,,,,,,,,,Troubleshooting: Troubleshooting:,https://portal.microsofticm.com/imp/v5/incidents/details/654482370/summary | https://morganstanley.sharepoint.com/sites/o365_FXCash/Shared | https://portal.microsofticm.com/imp/v5/incidents/details/654482370/summary | https://morganstanley.sharepoint.com/sites/o365_FXCash/Shared | https://morganstanley.sharepoint.com/sites/o365_FXCash,,657257455
Jim Martin,,,,,,,Sheldon Rivens,,Jase Pless,,,,https://o365exchange.visualstudio.com/O365%20Core/_git/M365CoreAuth/pullrequest/4289947 | https://microsoft.sharepoint-df.com/:fl:/g/contentstorage/x8FNO-xtskuCRX2_fMTHLTawzf-morpFnkFgHe-a9C8/EVb7-5LsxDlGosODX2TfepMB1wMP2ScC8gOZg8I8PmhKHQ?e=hahQkG&nav=cz0lMkZjb250ZW50c3RvcmFnZSUyRng4Rk5PLXh0c2t1Q1JYMl9mTVRITFRhd3pmLW1vcnBGbmtGZ0hlLWE5QzgmZD1iIS0zRElaZ3d2UmtTT2NyeTE3bU9QSHlvZkotdldWaEZJbWJRNllJbERhNlcwMGR3eE9rWU1ScGlkVXItX1hSUGQmZj0wMU5SUlgyUUNXN1A1WkYzR0VIRkRLRlE0REw1U042NlVUJmM9JTJGJmZsdWlkPTEmYT1Mb29wQXBwJnA9JTQwZmx1aWR4JTJGbG9vcC1wYWdlLWNvbnRhaW5lciZ4PSU3QiUyMnclMjIlM0ElMjJUMFJUVUh4dGFXTnliM052Wm5RdWMyaGhjbVZ3YjJsdWRDMWtaaTVqYjIxOFlpRXRNMFJKV21kM2RsSnJVMDlqY25reE4yMVBVRWg1YjJaS0xYWlhWbWhHU1cxaVVUWlpTV3hFWVRaWE1EQmtkM2hQYTFsTlVuQnBaRlZ5TFY5WVVsQmtmREF4VGxKU1dESlJRbGxhUjA5VVRWQkZUa2hXUjFwWlUwaElWemRWUVZCSlRFayUzRCUyMiUyQyUyMmklMjIlM0ElMjJjNmUxODYxOS05ZTQ0LTRjMjQtODA4My0yNGRkMDExMDY4NDklMjIlN0Q%3D | https://mail-na.o365.jpmchase.com/'. | https://o365exchange.visualstudio.com/O365%20Core/_git/M365CoreAuth/pullrequest/4289947 | https://o365exchange.visualstudio.com/O365%20Core/_git/M365CoreAuth/pullrequest/4289947,Sheldon Rivens,657119221
Monitor: LLMAPIFailedEventsMonitor_SDF ( view monitor ),2025-07-17 01:39:39Z ,Resource: False_500_sdf ( open resource in health page ),False_500_sdf,,Hybrid,[LLMAPIFailedEventsMonitor]  A Spike in HttpStatus : 500 API Events has been detected in Role : sdf,Resource is unhealthy. Expression: expression_SDF = 3562. Alert Condition: alertCondition_SDF = Violated. Lookback duration: 03:00:00.,EXCHANGE\SignalsOnboarding07,,Exchange,SignalsOnboarding07,How to read this page: How to read this page:,https://eng.ms/docs/experiences-devices/m365-core/o365-enterprise-cloud/o365-ecc-live-site/ecc-live-site/livesite/tsgs/llmapi/llmapifailuremonitor | https://eng.ms/docs/experiences-devices/m365-core/o365-enterprise-cloud/o365-ecc-live-site/ecc-live-site/livesite/tsgs/llmapi/llmapifailuremonitor,[LLMAPIFailedEventsMonitor]  A Spike in HttpStatus : 500 API Events has been detected in Role : sdf,657409741
,,,,,,,,,,,,Troubleshooting: Troubleshooting:,https://dev.azure.com/O365Exchange/ | https://dev.azure.com/O365Exchange/,,651410749
,,,,,,,,,,,,Troubleshooting: Troubleshooting:,https://o365exchange.visualstudio.com/O365%20Core/_git/Substrate?path=/sources/dev/Entities/src/Calendaring/CalendaringStrings.locstrings&_a=contents&version=GBmaster | https://o365exchange.visualstudio.com/O365%20Core/_git/Substrate?path=/sources/dev/Entities/src/Calendaring/EntitySets/EventCommands/RespondToEvent.cs&_a=contents&version=GBmaster | https://aka.ms/CalEsc: | https://dev.azure.com/O365Exchange/ | https://o365exchange.visualstudio.com/O365%20Core/_git/Substrate?path=/sources/dev/Entities/src/Calendaring/CalendaringStrings.locstrings&_a=contents&version=GBmaster,,644167212
,,,,,,,,,,,,Troubleshooting: Troubleshooting:,https://dev.azure.com/O365Exchange/ | https://dev.azure.com/O365Exchange/,,654637483
,,,,,,,,,,,,Troubleshooting: Troubleshooting:,https://aka.ms/CalEsc: | https://dev.azure.com/O365Exchange/ | https://aka.ms/CalEsc: | https://dev.azure.com/O365Exchange/,,656527267
,,,,,,,,,,,,Troubleshooting: Troubleshooting:,https://o365exchange.visualstudio.com/DefaultCollection/_workitems/edit/5951579 | https://o365exchange.visualstudio.com/DefaultCollection/_workitems/edit/5951579,,657303389
Monitor: MRSFailuresV2 ( view monitor ),2025-07-16 16:16:55Z ,"Resource: RecipientIsNotAMailboxPermanentException_None_EURPRD04_False_True_NULL_CM, S500, OED_NULL_ _Onboarding ( open resource in health page )","RecipientIsNotAMailboxPermanentException_None_EURPRD04_False_True_NULL_CM,",,Hybrid,[MRSFailureMonitorV2] A migration batch for in EURPRD04 has been impacted by a number of MRS exceptions,Resource is unhealthy. Expression: MRSFailedOrStuck = 0. Expression: MRSFailedOrStuckTooMany = 0. Expression: MRSFailuresOnly = 40. Expression: MRSStuckNoFailure = 0. Alert Condition: MRSFailedOrStuck = NoViolation. Alert Condition: MRSFailedOrStuckTooMany = NoViolation. Alert Condition: MRSStuckNoFailure = NoViolation. Alert Condition: MRSFailuresOnly = Violated. Lookback duration: 02:00:00.,EXCHANGE\ECCLSPassiveMonitorTraining,,Exchange,ECCLSPassiveMonitorTraining,How to read this page: How to read this page:,https://eng.ms/docs/experiences-devices/m365-core/o365-enterprise-cloud/o365-ecc-live-site/ecc-live-site/livesite/tsgs/migration/migrationfailuremonitor | https://eng.ms/docs/experiences-devices/m365-core/o365-enterprise-cloud/o365-ecc-live-site/ecc-live-site/livesite/tsgs/migration/migrationfailuremonitor,[MRSFailureMonitorV2] A migration batch for in EURPRD04 has been impacted by a number of MRS exceptions,657194091
